id,car_number,round_id,team_driver_id
13789,34,525,2709
13790,35,525,2710
13791,5,526,2678
13792,1,526,2680
13793,19,526,2681
13794,20,526,2703
13795,27,526,2698
13796,26,526,2684
13797,25,526,2692
13798,6,526,2679
13799,9,526,2687
13800,21,526,2695
13801,22,526,2693
13802,24,526,2694
13803,17,526,2704
13804,29,526,2702
13805,33,526,2688
13806,16,526,2701
13807,15,526,2700
13808,4,526,2697
13809,12,526,2683
13810,28,526,2699
13811,11,526,2686
13812,2,526,2682
13813,3,526,2691
13814,30,526,2689
13815,10,526,2685
13816,23,526,2711
13817,32,526,2706
13818,7,526,2690
13819,14,526,2705
13820,8,526,2708
13821,34,526,2709
13822,35,526,2710
13823,1,527,2680
13824,5,527,2678
13825,2,527,2682
13826,11,527,2686
13827,20,527,2703
13828,28,527,2699
13829,9,527,2687
13830,4,527,2697
13831,17,527,2704
13832,33,527,2688
13833,8,527,2708
13834,19,527,2681
13835,6,527,2679
13836,22,527,2693
13837,30,527,2689
13838,27,527,2698
13839,29,527,2702
13840,10,527,2685
13841,3,527,2691
13842,16,527,2701
13843,32,527,2706
13844,14,527,2712
13845,25,527,2692
13846,26,527,2684
13847,15,527,2700
13848,12,527,2683
13849,24,527,2694
13850,21,527,2695
13851,23,527,2711
13852,34,527,2709
13853,35,527,2710
13854,19,528,2681
13855,5,528,2678
13856,6,528,2679
13857,20,528,2703
13858,1,528,2680
13859,11,528,2686
13860,21,528,2695
13861,4,528,2697
13862,10,528,2685
13863,14,528,2712
13864,16,528,2701
13865,17,528,2713
13866,12,528,2683
13867,33,528,2688
13868,32,528,2706
13869,24,528,2694
13870,30,528,2689
13871,29,528,2702
13872,25,528,2692
13873,28,528,2699
13874,15,528,2700
13875,9,528,2687
13876,27,528,2698
13877,3,528,2691
13878,2,528,2682
13879,22,528,2693
13880,23,528,2696
13881,34,528,2709
13882,35,528,2710
13883,26,528,2684
13884,1,529,2680
13885,20,529,2703
13886,19,529,2681
13887,2,529,2682
13888,6,529,2679
13889,4,529,2697
13890,9,529,2687
13891,22,529,2693
13892,30,529,2689
13893,16,529,2701
13894,21,529,2695
13895,33,529,2688
13896,5,529,2678
13897,25,529,2692
13898,26,529,2684
13899,15,529,2700
13900,3,529,2691
13901,12,529,2683
13902,17,529,2713
13903,27,529,2698
13904,28,529,2699
13905,24,529,2694
13906,29,529,2702
13907,11,529,2686
13908,10,529,2685
13909,14,529,2712
13910,23,529,2696
13911,32,529,2706
13912,5,530,2678
13913,2,530,2682
13914,1,530,2680
13915,20,530,2703
13916,11,530,2686
13917,9,530,2687
13918,19,530,2681
13919,25,530,2692
13920,4,530,2697
13921,10,530,2685
13922,17,530,2713
13923,23,530,2696
13924,32,530,2706
13925,24,530,2694
13926,21,530,2695
13927,16,530,2701
13928,26,530,2684
13929,30,530,2689
13930,6,530,2679
13931,22,530,2693
13932,28,530,2699
13933,3,530,2691
13934,29,530,2702
13935,33,530,2688
13936,27,530,2698
13937,12,530,2683
13938,6,531,2679
13939,2,531,2682
13940,20,531,2703
13941,4,531,2697
13942,27,531,2698
13943,23,531,2696
13944,32,531,2706
13945,10,531,2685
13946,21,531,2695
13947,22,531,2693
13948,30,531,2689
13949,28,531,2714
13950,17,531,2713
13951,24,531,2694
13952,9,531,2687
13953,5,531,2678
13954,11,531,2686
13955,29,531,2702
13956,26,531,2684
13957,16,531,2715
13958,33,531,2688
13959,12,531,2683
13960,19,531,2681
13961,3,531,2691
13962,25,531,2692
13963,1,531,2680
13964,2,532,2682
13965,19,532,2681
13966,20,532,2703
13967,27,532,2698
13968,25,532,2692
13969,32,532,2706
13970,11,532,2686
13971,10,532,2685
13972,23,532,2696
13973,24,532,2694
13974,28,532,2714
13975,16,532,2715
13976,12,532,2683
13977,21,532,2695
13978,17,532,2713
13979,29,532,2702
13980,6,532,2679
13981,30,532,2689
13982,4,532,2697
13983,5,532,2678
13984,1,532,2680
13985,33,532,2688
13986,26,532,2684
13987,9,532,2687
13988,22,532,2693
13989,3,532,2691
13990,2,533,2716
13991,8,533,2717
13992,26,533,2718
13993,23,533,2719
13994,30,533,2720
13995,28,533,2721
13996,9,533,2722
13997,25,533,2723
13998,21,533,2724
13999,20,533,2725
14000,6,533,2726
14001,5,533,2727
14002,12,533,2728
14003,29,533,2729
14004,14,533,2730
14005,27,533,2731
14006,19,533,2732
14007,24,533,2733
14008,10,533,2734
14009,22,533,2735
14010,0,533,2736
14011,11,533,2737
14012,7,533,2738
14013,15,533,2739
14014,3,533,2740
14015,4,533,2741
14016,8,534,2717
14017,0,534,2736
14018,5,534,2727
14019,12,534,2728
14020,26,534,2718
14021,11,534,2737
14022,19,534,2732
14023,27,534,2731
14024,9,534,2722
14025,20,534,2725
14026,21,534,2724
14027,22,534,2735
14028,29,534,2729
14029,30,534,2720
14030,4,534,2741
14031,2,534,2716
14032,23,534,2719
14033,10,534,2734
14034,3,534,2740
14035,14,534,2730
14036,6,534,2726
14037,7,534,2738
14038,28,534,2721
14039,25,534,2723
14040,24,534,2733
14041,15,534,2739
14042,8,535,2717
14043,0,535,2736
14044,2,535,2716
14045,12,535,2728
14046,6,535,2726
14047,24,535,2733
14048,23,535,2719
14049,11,535,2737
14050,20,535,2725
14051,14,535,2730
14052,21,535,2724
14053,9,535,2722
14054,15,535,2742
14055,4,535,2741
14056,27,535,2731
14057,10,535,2734
14058,19,535,2732
14059,5,535,2727
14060,26,535,2718
14061,28,535,2721
14062,30,535,2720
14063,3,535,2740
14064,25,535,2723
14065,29,535,2729
14066,7,535,2738
14067,22,535,2735
14068,2,536,2716
14069,5,536,2727
14070,25,536,2723
14071,30,536,2720
14072,19,536,2732
14073,24,536,2733
14074,22,536,2735
14075,12,536,2728
14076,10,536,2734
14077,11,536,2737
14078,29,536,2729
14079,8,536,2717
14080,27,536,2731
14081,23,536,2719
14082,7,536,2738
14083,9,536,2722
14084,3,536,2740
14085,0,536,2736
14086,20,536,2725
14087,4,536,2741
14088,14,536,2730
14089,28,536,2721
14090,15,536,2742
14091,26,536,2718
14092,6,536,2726
14093,21,536,2724
14094,2,537,2716
14095,8,537,2717
14096,5,537,2727
14097,6,537,2726
14098,7,537,2738
14099,28,537,2721
14100,26,537,2718
14101,23,537,2719
14102,20,537,2725
14103,10,537,2734
14104,15,537,2742
14105,14,537,2730
14106,9,537,2722
14107,11,537,2737
14108,30,537,2720
14109,22,537,2735
14110,29,537,2729
14111,4,537,2741
14112,0,537,2736
14113,27,537,2731
14114,24,537,2733
14115,19,537,2732
14116,25,537,2723
14117,3,537,2740
14118,12,537,2728
14119,21,537,2724
14120,8,538,2717
14121,0,538,2736
14122,27,538,2731
14123,2,538,2716
14124,23,538,2719
14125,25,538,2723
14126,11,538,2737
14127,7,538,2738
14128,14,538,2730
14129,4,538,2741
14130,24,538,2733
14131,19,538,2732
14132,29,538,2729
14133,28,538,2721
14134,12,538,2728
14135,6,538,2726
14136,20,538,2725
14137,10,538,2734
14138,9,538,2722
14139,5,538,2727
14140,3,538,2740
14141,21,538,2724
14142,30,538,2720
14143,15,538,2742
14144,26,538,2718
14145,22,538,2735
14146,2,539,2716
14147,5,539,2727
14148,0,539,2736
14149,28,539,2721
14150,25,539,2723
14151,29,539,2729
14152,30,539,2720
14153,20,539,2725
14154,23,539,2719
14155,12,539,2728
14156,11,539,2737
14157,15,539,2742
14158,10,539,2734
14159,7,539,2738
14160,22,539,2735
14161,9,539,2722
14162,3,539,2740
14163,8,539,2717
14164,6,539,2726
14165,4,539,2741
14166,24,539,2733
14167,27,539,2731
14168,26,539,2718
14169,14,539,2730
14170,19,539,2732
14171,21,539,2724
14172,2,540,2716
14173,0,540,2736
14174,5,540,2727
14175,8,540,2717
14176,25,540,2723
14177,7,540,2738
14178,14,540,2730
14179,23,540,2719
14180,19,540,2732
14181,6,540,2726
14182,15,540,2742
14183,10,540,2734
14184,9,540,2722
14185,28,540,2721
14186,4,540,2741
14187,20,540,2725
14188,27,540,2731
14189,22,540,2735
14190,29,540,2729
14191,30,540,2720
14192,26,540,2718
14193,12,540,2728
14194,24,540,2733
14195,3,540,2740
14196,11,540,2737
14197,21,540,2724
14198,2,541,2716
14199,5,541,2727
14200,6,541,2726
14201,12,541,2728
14202,8,541,2717
14203,9,541,2722
14204,26,541,2718
14205,30,541,2720
14206,27,541,2731
14207,14,541,2730
14208,19,541,2732
14209,23,541,2719
14210,3,541,2740
14211,25,541,2723
14212,4,541,2741
14213,0,541,2736
14214,11,541,2737
14215,15,541,2742
14216,22,541,2735
14217,24,541,2743
14218,29,541,2729
14219,28,541,2721
14220,10,541,2734
14221,7,541,2738
14222,20,541,2725
14223,21,541,2724
14224,2,542,2716
14225,5,542,2727
14226,26,542,2718
14227,8,542,2717
14228,6,542,2726
14229,28,542,2721
14230,27,542,2731
14231,25,542,2723
14232,29,542,2729
14233,12,542,2728
14234,23,542,2719
14235,19,542,2732
14236,15,542,2742
14237,24,542,2743
14238,0,542,2736
14239,21,542,2724
14240,9,542,2722
14241,14,542,2730
14242,3,542,2740
14243,30,542,2720
14244,11,542,2737
14245,10,542,2734
14246,7,542,2738
14247,22,542,2735
14248,4,542,2741
14249,20,542,2725
14250,0,543,2736
14251,6,543,2726
14252,28,543,2721
14253,9,543,2722
14254,25,543,2723
14255,29,543,2729
14256,26,543,2718
14257,19,543,2732
14258,15,543,2742
14259,3,543,2740
14260,4,543,2741
14261,2,543,2716
14262,24,543,2743
14263,20,543,2725
14264,11,543,2737
14265,10,543,2734
14266,21,543,2724
14267,12,543,2728
14268,22,543,2735
14269,5,543,2727
14270,23,543,2719
14271,27,543,2731
14272,30,543,2720
14273,8,543,2717
14274,7,543,2738
14275,14,543,2730
14276,0,544,2736
14277,5,544,2727
14278,2,544,2716
14279,8,544,2717
14280,12,544,2728
14281,6,544,2726
14282,25,544,2723
14283,7,544,2738
14284,30,544,2720
14285,28,544,2721
14286,26,544,2718
14287,19,544,2732
14288,22,544,2735
14289,21,544,2724
14290,3,544,2740
14291,20,544,2725
14292,9,544,2722
14293,29,544,2729
14294,4,544,2741
14295,23,544,2719
14296,24,544,2743
14297,10,544,2734
14298,14,544,2730
14299,27,544,2731
14300,15,544,2742
14301,11,544,2737
14302,0,545,2736
14303,27,545,2731
14304,7,545,2738
14305,29,545,2729
14306,6,545,2726
14307,20,545,2725
14308,24,545,2743
14309,23,545,2719
14310,19,545,2732
14311,22,545,2735
14312,11,545,2744
14313,2,545,2716
14314,4,545,2741
14315,3,545,2740
14316,21,545,2724
14317,5,545,2727
14318,26,545,2718
14319,28,545,2721
14320,12,545,2728
14321,25,545,2723
14322,8,545,2717
14323,10,545,2734
14324,9,545,2722
14325,30,545,2720
14326,14,545,2730
14327,15,545,2745
14328,5,546,2727
14329,2,546,2716
14330,0,546,2736
14331,27,546,2731
14332,29,546,2729
14333,25,546,2723
14334,30,546,2720
14335,24,546,2743
14336,23,546,2719
14337,19,546,2732
14338,20,546,2725
14339,4,546,2741
14340,14,546,2730
14341,22,546,2735
14342,9,546,2722
14343,6,546,2726
14344,11,546,2744
14345,12,546,2728
14346,26,546,2718
14347,21,546,2724
14348,28,546,2721
14349,7,546,2746
14350,10,546,2734
14351,8,546,2717
14352,3,546,2740
14353,15,546,2747
14354,8,547,2717
14355,2,547,2716
14356,7,547,2746
14357,0,547,2736
14358,14,547,2730
14359,15,547,2748
14360,26,547,2718
14361,30,547,2720
14362,25,547,2723
14363,24,547,2743
14364,12,547,2728
14365,19,547,2749
14366,11,547,2744
14367,9,547,2722
14368,6,547,2726
14369,28,547,2721
14370,10,547,2734
14371,23,547,2750
14372,3,547,2740
14373,29,547,2729
14374,20,547,2725
14375,5,547,2727
14376,27,547,2731
14377,4,547,2741
14378,8,548,2717
14379,2,548,2716
14380,0,548,2736
14381,27,548,2731
14382,28,548,2721
14383,25,548,2723
14384,10,548,2734
14385,6,548,2726
14386,26,548,2718
14387,9,548,2722
14388,14,548,2730
14389,20,548,2725
14390,4,548,2741
14391,19,548,2749
14392,29,548,2729
14393,30,548,2720
14394,23,548,2750
14395,7,548,2746
14396,5,548,2727
14397,3,548,2740
14398,15,548,2748
14399,12,548,2728
14400,24,548,2743
14401,11,548,2744
14402,5,549,2751
14403,0,549,2752
14404,27,549,2753
14405,14,549,2754
14406,3,549,2755
14407,29,549,2756
14408,12,549,2757
14409,23,549,2758
14410,20,549,2759
14411,11,549,2760
14412,26,549,2761
14413,31,549,2762
14414,2,549,2763
14415,8,549,2764
14416,15,549,2765
14417,6,549,2766
14418,25,549,2767
14419,4,549,2768
14420,9,549,2769
14421,30,549,2770
14422,7,549,2771
14423,24,549,2772
14424,10,549,2773
14425,28,549,2774
14426,19,549,2775
14427,34,549,2776
14428,32,549,2777
14429,33,549,2778
14430,5,550,2751
14431,28,550,2774
14432,14,550,2754
14433,9,550,2769
14434,30,550,2770
14435,20,550,2759
14436,12,550,2757
14437,11,550,2760
14438,26,550,2761
14439,25,550,2767
14440,32,550,2777
14441,10,550,2773
14442,29,550,2756
14443,24,550,2772
14444,8,550,2764
14445,23,550,2758
14446,6,550,2766
14447,0,550,2752
14448,15,550,2779
14449,3,550,2755
14450,7,550,2771
14451,19,550,2775
14452,31,550,2762
14453,2,550,2763
14454,27,550,2780
14455,4,550,2768
14456,34,550,2776
14457,33,550,2778
14458,5,551,2751
14459,27,551,2780
14460,7,551,2771
14461,29,551,2756
14462,3,551,2755
14463,0,551,2752
14464,30,551,2770
14465,8,551,2764
14466,4,551,2768
14467,12,551,2757
14468,26,551,2761
14469,25,551,2767
14470,9,551,2769
14471,15,551,2781
14472,24,551,2772
14473,10,551,2773
14474,23,551,2758
14475,31,551,2762
14476,34,551,2776
14477,19,551,2775
14478,28,551,2774
14479,2,551,2763
14480,20,551,2759
14481,6,551,2782
14482,11,551,2760
14483,32,551,2777
14484,14,551,2754
14485,33,551,2778
14486,5,552,2751
14487,8,552,2764
14488,28,552,2774
14489,15,552,2781
14490,27,552,2753
14491,24,552,2772
14492,6,552,2782
14493,19,552,2775
14494,26,552,2761
14495,20,552,2759
14496,11,552,2760
14497,12,552,2757
14498,33,552,2778
14499,34,552,2776
14500,9,552,2769
14501,31,552,2762
14502,4,552,2768
14503,3,552,2755
14504,25,552,2767
14505,14,552,2754
14506,7,552,2771
14507,0,552,2752
14508,10,552,2773
14509,23,552,2758
14510,30,552,2770
14511,29,552,2756
14512,0,553,2752
14513,5,553,2751
14514,4,553,2768
14515,27,553,2753
14516,23,553,2758
14517,15,553,2765
14518,26,553,2761
14519,25,553,2767
14520,11,553,2783
14521,31,553,2762
14522,8,553,2764
14523,6,553,2782
14524,7,553,2771
14525,12,553,2757
14526,14,553,2754
14527,9,553,2769
14528,2,553,2784
14529,34,553,2776
14530,28,553,2774
14531,10,553,2773
14532,30,553,2770
14533,20,553,2759
14534,3,553,2755
14535,24,553,2772
14536,33,553,2778
14537,19,553,2775
14538,32,553,2785
14539,5,554,2751
14540,0,554,2752
14541,27,554,2753
14542,28,554,2774
14543,2,554,2784
14544,6,554,2782
14545,14,554,2754
14546,12,554,2757
14547,23,554,2758
14548,4,554,2768
14549,24,554,2772
14550,26,554,2761
14551,25,554,2767
14552,31,554,2762
14553,11,554,2783
14554,9,554,2769
14555,7,554,2771
14556,19,554,2775
14557,10,554,2773
14558,34,554,2776
14559,20,554,2759
14560,3,554,2755
14561,15,554,2765
14562,29,554,2786
14563,30,554,2770
14564,8,554,2764
14565,33,554,2778
14566,5,555,2751
14567,0,555,2752
14568,28,555,2774
14569,30,555,2770
14570,23,555,2758
14571,29,555,2786
14572,12,555,2757
14573,9,555,2769
14574,32,555,2787
14575,4,555,2768
14576,20,555,2759
14577,3,555,2755
14578,7,555,2771
14579,2,555,2788
14580,27,555,2753
14581,14,555,2754
14582,25,555,2767
14583,19,555,2775
14584,8,555,2764
14585,10,555,2773
14586,26,555,2761
14587,31,555,2762
14588,6,555,2766
14589,15,555,2765
14590,24,555,2772
14591,11,555,2783
14592,33,555,2778
14593,34,555,2776
14594,0,556,2752
14595,27,556,2753
14596,7,556,2771
14597,14,556,2754
14598,2,556,2784
14599,3,556,2755
14600,30,556,2770
14601,6,556,2766
14602,9,556,2769
14603,23,556,2758
14604,12,556,2757
14605,26,556,2761
14606,25,556,2767
14607,19,556,2775
14608,31,556,2762
14609,32,556,2787
14610,5,556,2751
14611,24,556,2772
14612,28,556,2774
14613,4,556,2768
14614,20,556,2759
14615,29,556,2786
14616,10,556,2773
14617,11,556,2783
14618,8,556,2764
14619,15,556,2765
14620,34,556,2776
14621,33,556,2778
14622,28,557,2774
14623,26,557,2761
14624,25,557,2767
14625,9,557,2769
14626,10,557,2773
14627,20,557,2759
14628,19,557,2775
14629,0,557,2752
14630,32,557,2787
14631,31,557,2762
14632,5,557,2751
14633,8,557,2764
14634,2,557,2784
14635,6,557,2766
14636,3,557,2755
14637,27,557,2753
14638,4,557,2768
14639,7,557,2771
14640,30,557,2770
14641,15,557,2765
14642,14,557,2754
14643,12,557,2757
14644,29,557,2786
14645,23,557,2758
14646,11,557,2783
14647,24,557,2772
14648,34,557,2776
14649,33,557,2778
14650,5,558,2751
14651,0,558,2752
14652,6,558,2766
14653,8,558,2764
14654,4,558,2768
14655,26,558,2761
14656,24,558,2772
14657,20,558,2759
14658,19,558,2775
14659,25,558,2767
14660,31,558,2762
14661,28,558,2774
14662,11,558,2783
14663,9,558,2769
14664,2,558,2784
14665,27,558,2753
14666,23,558,2758
14667,30,558,2770
14668,12,558,2757
14669,29,558,2786
14670,10,558,2773
14671,7,558,2789
14672,32,558,2787
14673,3,558,2755
14674,15,558,2765
14675,14,558,2754
14676,34,558,2776
14677,33,558,2778
14678,0,559,2752
14679,7,559,2771
14680,6,559,2766
14681,2,559,2784
14682,4,559,2768
14683,10,559,2773
14684,26,559,2761
14685,23,559,2758
14686,24,559,2772
14687,25,559,2767
14688,32,559,2787
14689,12,559,2757
14690,15,559,2765
14691,5,559,2751
14692,9,559,2769
14693,31,559,2762
14694,29,559,2786
14695,8,559,2764
14696,14,559,2754
14697,3,559,2755
14698,11,559,2790
14699,28,559,2774
14700,19,559,2791
14701,30,559,2770
14702,20,559,2759
14703,27,559,2753
14704,34,559,2776
14705,33,559,2778
14706,0,560,2752
14707,28,560,2774
14708,7,560,2771
14709,14,560,2754
14710,8,560,2764
14711,2,560,2784
14712,25,560,2767
14713,20,560,2759
14714,5,560,2782
14715,26,560,2761
14716,31,560,2762
14717,3,560,2755
14718,9,560,2769
14719,15,560,2765
14720,4,560,2768
14721,23,560,2758
14722,24,560,2772
14723,30,560,2770
14724,29,560,2786
14725,32,560,2787
14726,19,560,2792
14727,27,560,2753
14728,12,560,2757
14729,6,560,2766
14730,11,560,2783
14731,10,560,2773
14732,34,560,2776
14733,33,560,2778
14734,0,561,2752
14735,2,561,2784
14736,7,561,2771
14737,14,561,2754
14738,6,561,2766
14739,8,561,2764
14740,15,561,2765
14741,9,561,2769
14742,10,561,2773
14743,25,561,2767
14744,12,561,2757
14745,23,561,2758
14746,24,561,2772
14747,19,561,2792
14748,32,561,2787
14749,11,561,2790
14750,26,561,2761
14751,4,561,2768
14752,5,561,2782
14753,29,561,2786
14754,27,561,2753
14755,31,561,2762
14756,30,561,2770
14757,20,561,2759
14758,3,561,2755
14759,28,561,2774
14760,34,561,2776
14761,33,561,2778
14762,5,562,2751
14763,0,562,2752
14764,7,562,2771
14765,15,562,2765
14766,28,562,2774
14767,30,562,2770
14768,3,562,2755
14769,25,562,2793
14770,26,562,2761
14771,27,562,2753
14772,10,562,2773
14773,14,562,2754
14774,4,562,2768
14775,24,562,2772
14776,23,562,2758
14777,12,562,2783
14778,9,562,2769
14779,11,562,2794
14780,32,562,2795
14781,2,562,2788
14782,31,562,2762
14783,29,562,2786
14784,20,562,2759
14785,6,562,2766
14786,19,562,2796
14787,8,562,2764
14788,34,562,2776
14789,33,562,2778
14790,0,563,2752
14791,5,563,2751
14792,27,563,2753
14793,2,563,2788
14794,15,563,2765
14795,30,563,2770
14796,7,563,2771
14797,9,563,2769
14798,20,563,2759
14799,11,563,2797
14800,26,563,2761
14801,31,563,2762
14802,12,563,2783
14803,4,563,2768
14804,14,563,2754
14805,8,563,2764
14806,10,563,2773
14807,28,563,2774
14808,25,563,2798
14809,23,563,2758
14810,24,563,2772
14811,6,563,2799
14812,3,563,2755
14813,32,563,2800
14814,29,563,2801
14815,19,563,2796
14816,34,563,2776
14817,33,563,2778
14818,2,564,2788
14819,28,564,2774
14820,8,564,2764
14821,14,564,2754
14822,26,564,2761
14823,27,564,2753
14824,30,564,2770
14825,9,564,2769
14826,23,564,2758
14827,29,564,2801
14828,25,564,2798
14829,7,564,2771
14830,24,564,2772
14831,4,564,2768
14832,20,564,2802
14833,11,564,2797
14834,31,564,2762
14835,12,564,2783
14836,0,564,2752
14837,5,564,2751
14838,32,564,2795
14839,3,564,2755
14840,19,564,2796
14841,10,564,2773
14842,15,564,2765
14843,6,564,2799
14844,34,564,2776
14845,33,564,2778
14846,1,565,2803
14847,6,565,2804
14848,28,565,2805
14849,8,565,2806
14850,27,565,2807
14851,7,565,2808
14852,4,565,2809
14853,25,565,2810
14854,17,565,2811
14855,21,565,2812
14856,9,565,2813
14857,10,565,2814
14858,24,565,2815
14859,22,565,2816
14860,29,565,2817
14861,5,565,2818
14862,2,565,2819
14863,16,565,2820
14864,14,565,2821
14865,12,565,2822
14866,3,565,2823
14867,15,565,2824
14868,11,565,2825
14869,30,565,2826
14870,26,565,2827
14871,23,565,2828
14872,5,566,2818
14873,27,566,2807
14874,1,566,2803
14875,2,566,2819
14876,30,566,2826
14877,28,566,2805
14878,26,566,2827
14879,3,566,2823
14880,11,566,2825
14881,21,566,2812
14882,22,566,2816
14883,4,566,2809
14884,25,566,2810
14885,23,566,2828
14886,9,566,2813
14887,10,566,2814
14888,14,566,2821
14889,12,566,2822
14890,6,566,2804
14891,7,566,2808
14892,15,566,2824
14893,17,566,2811
14894,8,566,2806
14895,16,566,2820
14896,29,566,2817
14897,24,566,2815
14898,5,567,2818
14899,27,567,2807
14900,28,567,2805
14901,6,567,2804
14902,8,567,2806
14903,30,567,2826
14904,2,567,2819
14905,15,567,2824
14906,26,567,2827
14907,7,567,2829
14908,25,567,2810
14909,23,567,2828
14910,9,567,2813
14911,24,567,2815
14912,21,567,2812
14913,22,567,2816
14914,29,567,2817
14915,16,567,2820
14916,11,567,2825
14917,14,567,2821
14918,3,567,2823
14919,4,567,2809
14920,17,567,2811
14921,12,567,2822
14922,10,567,2814
14923,1,567,2803
14924,1,568,2803
14925,2,568,2819
14926,28,568,2805
14927,5,568,2818
14928,15,568,2824
14929,26,568,2827
14930,14,568,2821
14931,30,568,2826
14932,25,568,2830
14933,4,568,2809
14934,9,568,2813
14935,12,568,2822
14936,29,568,2817
14937,23,568,2828
14938,11,568,2825
14939,3,568,2823
14940,6,568,2804
14941,8,568,2806
14942,10,568,2814
14943,16,568,2820
14944,22,568,2816
14945,27,568,2807
14946,24,568,2815
14947,7,568,2829
14948,21,568,2812
14949,17,568,2811
14950,1,569,2803
14951,5,569,2818
14952,28,569,2805
14953,2,569,2819
14954,7,569,2808
14955,30,569,2826
14956,23,569,2828
14957,29,569,2831
14958,9,569,2813
14959,21,569,2812
14960,24,569,2815
14961,26,569,2827
14962,4,569,2809
14963,14,569,2821
14964,16,569,2820
14965,27,569,2807
14966,25,569,2830
14967,10,569,2814
14968,3,569,2823
14969,17,569,2811
14970,15,569,2824
14971,6,569,2804
14972,22,569,2816
14973,8,569,2806
14974,12,569,2822
14975,11,569,2825
14976,27,570,2807
14977,14,570,2821
14978,15,570,2824
14979,26,570,2827
14980,1,570,2803
14981,9,570,2813
14982,4,570,2809
14983,24,570,2815
14984,10,570,2814
14985,25,570,2830
14986,28,570,2805
14987,23,570,2828
14988,22,570,2816
14989,5,570,2818
14990,7,570,2808
14991,3,570,2823
14992,16,570,2820
14993,30,570,2826
14994,21,570,2812
14995,29,570,2831
14996,17,570,2811
14997,6,570,2804
14998,2,570,2819
14999,8,570,2806
15000,1,571,2803
15001,5,571,2818
15002,6,571,2804
15003,25,571,2830
15004,27,571,2807
15005,14,571,2821
15006,8,571,2806
15007,26,571,2827
15008,15,571,2824
15009,30,571,2826
15010,7,571,2808
15011,28,571,2805
15012,24,571,2815
15013,9,571,2813
15014,4,571,2809
15015,22,571,2816
15016,17,571,2811
15017,29,571,2831
15018,16,571,2820
15019,23,571,2828
15020,2,571,2819
15021,10,571,2814
15022,3,571,2823
15023,21,571,2812
15024,2,572,2819
15025,27,572,2807
15026,6,572,2804
15027,26,572,2827
15028,7,572,2808
15029,30,572,2826
15030,23,572,2828
15031,4,572,2809
15032,29,572,2831
15033,24,572,2815
15034,14,572,2821
15035,16,572,2820
15036,22,572,2816
15037,1,572,2803
15038,5,572,2818
15039,9,572,2832
15040,3,572,2823
15041,17,572,2811
15042,8,572,2806
15043,28,572,2805
15044,25,572,2830
15045,10,572,2814
15046,21,572,2812
15047,15,572,2824
15048,1,573,2803
15049,6,573,2804
15050,28,573,2805
15051,2,573,2819
15052,29,573,2831
15053,25,573,2810
15054,3,573,2823
15055,17,573,2811
15056,15,573,2824
15057,8,573,2806
15058,30,573,2826
15059,24,573,2815
15060,16,573,2833
15061,22,573,2816
15062,14,573,2821
15063,7,573,2808
15064,26,573,2827
15065,27,573,2807
15066,23,573,2828
15067,10,573,2814
15068,21,573,2812
15069,5,573,2818
15070,4,573,2809
15071,9,573,2832
15072,5,574,2818
15073,6,574,2804
15074,28,574,2805
15075,2,574,2819
15076,30,574,2826
15077,26,574,2827
15078,14,574,2821
15079,24,574,2815
15080,23,574,2834
15081,29,574,2831
15082,1,574,2803
15083,17,574,2811
15084,15,574,2824
15085,25,574,2830
15086,4,574,2809
15087,7,574,2808
15088,3,574,2823
15089,9,574,2832
15090,27,574,2807
15091,21,574,2812
15092,10,574,2814
15093,22,574,2816
15094,16,574,2833
15095,8,574,2806
15096,1,575,2803
15097,5,575,2818
15098,25,575,2830
15099,30,575,2826
15100,7,575,2808
15101,14,575,2821
15102,2,575,2819
15103,4,575,2809
15104,26,575,2827
15105,23,575,2834
15106,29,575,2831
15107,10,575,2814
15108,21,575,2812
15109,22,575,2816
15110,3,575,2823
15111,16,575,2833
15112,24,575,2815
15113,28,575,2805
15114,15,575,2824
15115,9,575,2832
15116,17,575,2811
15117,6,575,2804
15118,27,575,2807
15119,8,575,2806
15120,2,576,2819
15121,8,576,2806
15122,30,576,2826
15123,7,576,2808
15124,4,576,2809
15125,29,576,2831
15126,9,576,2832
15127,10,576,2814
15128,21,576,2812
15129,3,576,2823
15130,27,576,2807
15131,14,576,2821
15132,15,576,2824
15133,28,576,2805
15134,24,576,2815
15135,1,576,2803
15136,5,576,2818
15137,26,576,2827
15138,6,576,2804
15139,25,576,2830
15140,16,576,2833
15141,23,576,2834
15142,17,576,2811
15143,22,576,2816
15144,6,577,2804
15145,1,577,2803
15146,5,577,2818
15147,28,577,2805
15148,27,577,2807
15149,30,577,2826
15150,2,577,2819
15151,25,577,2830
15152,7,577,2808
15153,15,577,2824
15154,14,577,2821
15155,29,577,2831
15156,4,577,2809
15157,24,577,2815
15158,10,577,2814
15159,21,577,2812
15160,22,577,2816
15161,17,577,2811
15162,8,577,2806
15163,16,577,2835
15164,26,577,2827
15165,23,577,2834
15166,3,577,2823
15167,9,577,2832
15168,1,578,2803
15169,27,578,2807
15170,6,578,2804
15171,14,578,2821
15172,2,578,2819
15173,15,578,2824
15174,25,578,2830
15175,8,578,2806
15176,23,578,2834
15177,4,578,2809
15178,24,578,2815
15179,9,578,2832
15180,21,578,2812
15181,3,578,2836
15182,16,578,2835
15183,5,578,2818
15184,17,578,2811
15185,29,578,2831
15186,28,578,2805
