id,year,round_number,session_number,position,points,win_count,highest_finish,is_eligible,adjustment_type,driver_id,round_id,season_id,session_id
8265,1966,9,2,20,1,0,6,t,0,424,150,17,448
8266,1966,9,2,,0,0,7,f,0,445,150,17,448
8267,1966,9,2,,0,0,8,f,0,427,150,17,448
8268,1966,9,2,,0,0,8,f,0,404,150,17,448
8269,1966,9,2,,0,0,9,f,0,444,150,17,448
8270,1966,9,2,,0,0,9,f,0,429,150,17,448
8271,1966,9,2,,0,0,11,f,0,446,150,17,448
8272,1966,9,2,,0,0,,f,0,312,150,17,448
8273,1966,9,2,,0,0,,f,0,413,150,17,448
8274,1966,9,2,,0,0,,f,0,359,150,17,448
8275,1966,9,2,,0,0,,f,0,352,150,17,448
8276,1966,9,2,,0,0,,f,0,415,150,17,448
8277,1966,9,2,,0,0,,f,0,326,150,17,448
8278,1966,9,2,,0,0,,f,0,293,150,17,448
8279,1967,1,2,1,9,1,1,t,0,413,151,,451
8280,1967,1,2,2,6,0,2,t,0,396,151,,451
8281,1967,1,2,3,4,0,3,t,0,340,151,,451
8282,1967,1,2,4,3,0,4,t,0,438,151,,451
8283,1967,1,2,5,2,0,5,t,0,408,151,,451
8284,1967,1,2,6,1,0,6,t,0,236,151,,451
8285,1967,1,2,,0,0,,f,0,434,151,,451
8286,1967,1,2,,0,0,,f,0,447,151,,451
8287,1967,1,2,,0,0,,f,0,403,151,,451
8288,1967,1,2,,0,0,,f,0,448,151,,451
8289,1967,1,2,,0,0,,f,0,314,151,,451
8290,1967,1,2,,0,0,,f,0,383,151,,451
8291,1967,1,2,,0,0,,f,0,428,151,,451
8292,1967,1,2,,0,0,,f,0,410,151,,451
8293,1967,1,2,,0,0,,f,0,257,151,,451
8294,1967,1,2,,0,0,,f,0,347,151,,451
8295,1967,1,2,,0,0,,f,0,277,151,,451
8296,1967,1,2,,0,0,,f,0,430,151,,451
8297,1967,2,2,1,12,1,1,t,0,438,152,,454
8298,1967,2,2,2,11,1,1,t,0,413,152,,454
8299,1967,2,2,3,6,0,2,t,0,277,152,,454
8300,1967,2,2,4,6,0,2,t,0,396,152,,454
8301,1967,2,2,5,4,0,3,t,0,340,152,,454
8302,1967,2,2,6,4,0,3,t,0,404,152,,454
8303,1967,2,2,7,3,0,4,t,0,297,152,,454
8304,1967,2,2,8,2,0,5,t,0,408,152,,454
8305,1967,2,2,9,1,0,6,t,0,410,152,,454
8306,1967,2,2,10,1,0,6,t,0,236,152,,454
8307,1967,2,2,,0,0,,f,0,434,152,,454
8308,1967,2,2,,0,0,,f,0,358,152,,454
8309,1967,2,2,,0,0,,f,0,448,152,,454
8310,1967,2,2,,0,0,,f,0,447,152,,454
8311,1967,2,2,,0,0,,f,0,347,152,,454
8312,1967,2,2,,0,0,,f,0,403,152,,454
8313,1967,2,2,,0,0,,f,0,383,152,,454
8314,1967,2,2,,0,0,,f,0,314,152,,454
8315,1967,2,2,,0,0,,f,0,430,152,,454
8316,1967,2,2,,0,0,,f,0,428,152,,454
8317,1967,2,2,,0,0,,f,0,257,152,,454
8318,1967,2,2,,0,0,,f,0,449,152,,454
8319,1967,2,2,,0,0,,f,0,450,152,,454
8320,1967,2,2,,0,0,,f,0,339,152,,454
8321,1967,3,2,1,16,1,1,t,0,438,153,,457
8322,1967,3,2,2,11,1,1,t,0,413,153,,457
8323,1967,3,2,3,9,1,1,t,0,347,153,,457
8324,1967,3,2,4,7,0,2,t,0,236,153,,457
8325,1967,3,2,5,7,0,3,t,0,404,153,,457
8326,1967,3,2,6,6,0,2,t,0,277,153,,457
8327,1967,3,2,7,6,0,2,t,0,396,153,,457
8328,1967,3,2,8,4,0,3,t,0,340,153,,457
8329,1967,3,2,9,3,0,4,t,0,297,153,,457
8330,1967,3,2,10,2,0,5,t,0,408,153,,457
8331,1967,3,2,11,2,0,5,t,0,324,153,,457
8332,1967,3,2,12,1,0,6,t,0,410,153,,457
8333,1967,3,2,13,1,0,6,t,0,405,153,,457
8334,1967,3,2,,0,0,7,f,0,445,153,,457
8335,1967,3,2,,0,0,10,f,0,383,153,,457
8336,1967,3,2,,0,0,,f,0,434,153,,457
8337,1967,3,2,,0,0,,f,0,358,153,,457
8338,1967,3,2,,0,0,,f,0,448,153,,457
8339,1967,3,2,,0,0,,f,0,447,153,,457
8340,1967,3,2,,0,0,,f,0,403,153,,457
8341,1967,3,2,,0,0,,f,0,314,153,,457
8342,1967,3,2,,0,0,,f,0,430,153,,457
8343,1967,3,2,,0,0,,f,0,428,153,,457
8344,1967,3,2,,0,0,,f,0,257,153,,457
8345,1967,3,2,,0,0,,f,0,449,153,,457
8346,1967,3,2,,0,0,,f,0,450,153,,457
8347,1967,3,2,,0,0,,f,0,339,153,,457
8348,1967,4,2,1,16,1,1,t,0,438,154,,460
8349,1967,4,2,2,11,1,1,t,0,413,154,,460
8350,1967,4,2,3,11,0,3,t,0,404,154,,460
8351,1967,4,2,4,10,1,1,t,0,347,154,,460
8352,1967,4,2,5,9,1,1,t,0,314,154,,460
8353,1967,4,2,6,7,0,2,t,0,236,154,,460
8354,1967,4,2,7,6,0,2,t,0,430,154,,460
8355,1967,4,2,8,6,0,2,t,0,277,154,,460
8356,1967,4,2,9,6,0,2,t,0,396,154,,460
8357,1967,4,2,10,4,0,3,t,0,340,154,,460
8358,1967,4,2,11,3,0,4,t,0,428,154,,460
8359,1967,4,2,12,3,0,4,t,0,297,154,,460
8360,1967,4,2,13,3,0,5,t,0,410,154,,460
8361,1967,4,2,14,2,0,5,t,0,408,154,,460
8362,1967,4,2,15,2,0,5,t,0,324,154,,460
8363,1967,4,2,16,1,0,6,t,0,405,154,,460
8364,1967,4,2,,0,0,7,f,0,383,154,,460
8365,1967,4,2,,0,0,7,f,0,445,154,,460
8366,1967,4,2,,0,0,10,f,0,444,154,,460
8367,1967,4,2,,0,0,,f,0,434,154,,460
8368,1967,4,2,,0,0,,f,0,358,154,,460
8369,1967,4,2,,0,0,,f,0,448,154,,460
8370,1967,4,2,,0,0,,f,0,447,154,,460
8371,1967,4,2,,0,0,,f,0,403,154,,460
8372,1967,4,2,,0,0,,f,0,257,154,,460
8373,1967,4,2,,0,0,,f,0,449,154,,460
8374,1967,4,2,,0,0,,f,0,450,154,,460
8375,1967,4,2,,0,0,,f,0,339,154,,460
8376,1967,5,2,1,22,1,1,t,0,438,155,,463
8377,1967,5,2,2,16,1,1,t,0,236,155,,463
8378,1967,5,2,3,12,1,1,t,0,413,155,,463
8379,1967,5,2,4,11,0,3,t,0,404,155,,463
8380,1967,5,2,5,10,1,1,t,0,347,155,,463
8381,1967,5,2,6,10,0,2,t,0,430,155,,463
8382,1967,5,2,7,9,1,1,t,0,314,155,,463
8383,1967,5,2,8,6,0,2,t,0,277,155,,463
8384,1967,5,2,9,6,0,2,t,0,396,155,,463
8385,1967,5,2,10,4,0,3,t,0,340,155,,463
8386,1967,5,2,11,3,0,4,t,0,383,155,,463
8387,1967,5,2,12,3,0,4,t,0,428,155,,463
8388,1967,5,2,13,3,0,4,t,0,297,155,,463
8389,1967,5,2,14,3,0,5,t,0,410,155,,463
8390,1967,5,2,15,2,0,5,t,0,445,155,,463
8391,1967,5,2,16,2,0,5,t,0,408,155,,463
8392,1967,5,2,17,2,0,5,t,0,324,155,,463
8393,1967,5,2,18,1,0,6,t,0,405,155,,463
8394,1967,5,2,,0,0,10,f,0,444,155,,463
8395,1967,5,2,,0,0,,f,0,434,155,,463
8396,1967,5,2,,0,0,,f,0,358,155,,463
8397,1967,5,2,,0,0,,f,0,448,155,,463
8398,1967,5,2,,0,0,,f,0,447,155,,463
8399,1967,5,2,,0,0,,f,0,403,155,,463
8400,1967,5,2,,0,0,,f,0,257,155,,463
8401,1967,5,2,,0,0,,f,0,449,155,,463
8402,1967,5,2,,0,0,,f,0,450,155,,463
8403,1967,5,2,,0,0,,f,0,339,155,,463
8404,1967,6,2,1,28,1,1,t,0,438,156,,466
8405,1967,6,2,2,19,2,1,t,0,347,156,,466
8406,1967,6,2,3,19,1,1,t,0,236,156,,466
8407,1967,6,2,4,15,0,3,t,0,404,156,,466
8408,1967,6,2,5,14,1,1,t,0,413,156,,466
8409,1967,6,2,6,10,0,2,t,0,430,156,,466
8410,1967,6,2,7,9,1,1,t,0,314,156,,466
8411,1967,6,2,8,6,0,2,t,0,277,156,,466
8412,1967,6,2,9,6,0,2,t,0,396,156,,466
8413,1967,6,2,10,5,0,3,t,0,340,156,,466
8414,1967,6,2,11,3,0,4,t,0,383,156,,466
8415,1967,6,2,12,3,0,4,t,0,428,156,,466
8416,1967,6,2,13,3,0,4,t,0,297,156,,466
8417,1967,6,2,14,3,0,5,t,0,410,156,,466
8418,1967,6,2,15,2,0,5,t,0,445,156,,466
8419,1967,6,2,16,2,0,5,t,0,408,156,,466
8420,1967,6,2,17,2,0,5,t,0,324,156,,466
8421,1967,6,2,18,1,0,6,t,0,405,156,,466
8422,1967,6,2,,0,0,8,f,0,451,156,,466
8423,1967,6,2,,0,0,9,f,0,452,156,,466
8424,1967,6,2,,0,0,10,f,0,444,156,,466
8425,1967,6,2,,0,0,,f,0,434,156,,466
8426,1967,6,2,,0,0,,f,0,358,156,,466
8427,1967,6,2,,0,0,,f,0,448,156,,466
8428,1967,6,2,,0,0,,f,0,447,156,,466
8429,1967,6,2,,0,0,,f,0,403,156,,466
8430,1967,6,2,,0,0,,f,0,257,156,,466
8431,1967,6,2,,0,0,,f,0,449,156,,466
8432,1967,6,2,,0,0,,f,0,453,156,,466
8433,1967,6,2,,0,0,,f,0,450,156,,466
8434,1967,6,2,,0,0,,f,0,339,156,,466
8435,1967,7,2,1,37,2,1,t,0,438,157,,469
8436,1967,7,2,2,25,1,1,t,0,236,157,,469
8437,1967,7,2,3,19,2,1,t,0,347,157,,469
8438,1967,7,2,4,19,0,3,t,0,404,157,,469
8439,1967,7,2,5,14,1,1,t,0,413,157,,469
8440,1967,7,2,6,10,0,2,t,0,430,157,,469
8441,1967,7,2,7,9,1,1,t,0,314,157,,469
8442,1967,7,2,8,8,0,3,t,0,340,157,,469
8443,1967,7,2,9,6,0,2,t,0,277,157,,469
8444,1967,7,2,10,6,0,2,t,0,396,157,,469
8445,1967,7,2,11,3,0,4,t,0,383,157,,469
8446,1967,7,2,12,3,0,4,t,0,428,157,,469
8447,1967,7,2,13,3,0,4,t,0,297,157,,469
8448,1967,7,2,14,3,0,5,t,0,410,157,,469
8449,1967,7,2,15,2,0,5,t,0,445,157,,469
8450,1967,7,2,16,2,0,5,t,0,408,157,,469
8451,1967,7,2,17,2,0,5,t,0,324,157,,469
8452,1967,7,2,18,2,0,6,t,0,257,157,,469
8453,1967,7,2,19,1,0,6,t,0,405,157,,469
8454,1967,7,2,20,1,0,8,t,0,444,157,,469
8455,1967,7,2,,0,0,5,f,0,454,157,,469
8456,1967,7,2,,0,0,7,f,0,452,157,,469
8457,1967,7,2,,0,0,8,f,0,451,157,,469
8458,1967,7,2,,0,0,,f,0,434,157,,469
8459,1967,7,2,,0,0,,f,0,358,157,,469
8460,1967,7,2,,0,0,,f,0,448,157,,469
8461,1967,7,2,,0,0,,f,0,447,157,,469
8462,1967,7,2,,0,0,,f,0,403,157,,469
8463,1967,7,2,,0,0,,f,0,455,157,,469
8464,1967,7,2,,0,0,,f,0,456,157,,469
8465,1967,7,2,,0,0,,f,0,449,157,,469
8466,1967,7,2,,0,0,,f,0,453,157,,469
8467,1967,7,2,,0,0,,f,0,457,157,,469
8468,1967,7,2,,0,0,,f,0,450,157,,469
8469,1967,7,2,,0,0,,f,0,339,157,,469
8470,1967,7,2,,0,0,,f,0,458,157,,469
8471,1967,7,2,,0,0,,f,0,459,157,,469
8472,1967,8,2,1,43,2,1,t,0,438,158,,472
8473,1967,8,2,2,34,2,1,t,0,236,158,,472
8474,1967,8,2,3,20,0,3,t,0,404,158,,472
8475,1967,8,2,4,19,2,1,t,0,347,158,,472
8476,1967,8,2,5,14,1,1,t,0,413,158,,472
8477,1967,8,2,6,13,1,1,t,0,314,158,,472
8478,1967,8,2,7,10,0,2,t,0,430,158,,472
8479,1967,8,2,8,9,0,2,t,0,277,158,,472
8480,1967,8,2,9,8,0,3,t,0,340,158,,472
8481,1967,8,2,10,6,0,2,t,0,396,158,,472
8482,1967,8,2,11,5,0,5,t,0,410,158,,472
8483,1967,8,2,12,3,0,4,t,0,383,158,,472
8484,1967,8,2,13,3,0,4,t,0,297,158,,472
8485,1967,8,2,14,3,0,4,t,0,428,158,,472
8486,1967,8,2,15,2,0,5,t,0,445,158,,472
8487,1967,8,2,16,2,0,5,t,0,408,158,,472
8488,1967,8,2,17,2,0,5,t,0,324,158,,472
8489,1967,8,2,18,2,0,6,t,0,257,158,,472
8490,1967,8,2,19,1,0,6,t,0,405,158,,472
8491,1967,8,2,20,1,0,8,t,0,444,158,,472
8492,1967,8,2,,0,0,5,f,0,454,158,,472
8493,1967,8,2,,0,0,7,f,0,452,158,,472
8494,1967,8,2,,0,0,8,f,0,451,158,,472
8495,1967,8,2,,0,0,10,f,0,426,158,,472
8496,1967,8,2,,0,0,11,f,0,460,158,,472
8497,1967,8,2,,0,0,,f,0,434,158,,472
8498,1967,8,2,,0,0,,f,0,358,158,,472
8499,1967,8,2,,0,0,,f,0,448,158,,472
8500,1967,8,2,,0,0,,f,0,447,158,,472
8501,1967,8,2,,0,0,,f,0,403,158,,472
8502,1967,8,2,,0,0,,f,0,455,158,,472
8503,1967,8,2,,0,0,,f,0,461,158,,472
8504,1967,8,2,,0,0,,f,0,456,158,,472
8505,1967,8,2,,0,0,,f,0,449,158,,472
8506,1967,8,2,,0,0,,f,0,453,158,,472
8507,1967,8,2,,0,0,,f,0,462,158,,472
8508,1967,8,2,,0,0,,f,0,457,158,,472
8509,1967,8,2,,0,0,,f,0,450,158,,472
8510,1967,8,2,,0,0,,f,0,463,158,,472
8511,1967,8,2,,0,0,,f,0,339,158,,472
8512,1967,8,2,,0,0,,f,0,458,158,,472
8513,1967,8,2,,0,0,,f,0,459,158,,472
8514,1967,9,2,1,43,2,1,t,0,438,159,,475
8515,1967,9,2,2,40,2,1,t,0,236,159,,475
8516,1967,9,2,3,23,2,1,t,0,347,159,,475
8517,1967,9,2,4,20,0,3,t,0,404,159,,475
8518,1967,9,2,5,17,1,1,t,0,340,159,,475
8519,1967,9,2,6,14,1,1,t,0,413,159,,475
8520,1967,9,2,7,13,1,1,t,0,314,159,,475
8521,1967,9,2,8,10,0,2,t,0,430,159,,475
8522,1967,9,2,9,9,0,2,t,0,277,159,,475
8523,1967,9,2,10,7,0,5,t,0,410,159,,475
8524,1967,9,2,11,6,0,2,t,0,396,159,,475
8525,1967,9,2,12,6,0,4,t,0,428,159,,475
8526,1967,9,2,13,3,0,4,t,0,383,159,,475
8527,1967,9,2,14,3,0,4,t,0,297,159,,475
8528,1967,9,2,15,2,0,5,t,0,445,159,,475
8529,1967,9,2,16,2,0,5,t,0,408,159,,475
8530,1967,9,2,17,2,0,5,t,0,324,159,,475
8531,1967,9,2,18,2,0,6,t,0,257,159,,475
8532,1967,9,2,19,1,0,6,t,0,405,159,,475
8533,1967,9,2,20,1,0,6,t,0,455,159,,475
8534,1967,9,2,21,1,0,8,t,0,444,159,,475
8535,1967,9,2,,0,0,5,f,0,454,159,,475
8536,1967,9,2,,0,0,7,f,0,452,159,,475
8537,1967,9,2,,0,0,8,f,0,451,159,,475
8538,1967,9,2,,0,0,10,f,0,426,159,,475
8539,1967,9,2,,0,0,11,f,0,460,159,,475
8540,1967,9,2,,0,0,,f,0,434,159,,475
8541,1967,9,2,,0,0,,f,0,358,159,,475
8542,1967,9,2,,0,0,,f,0,448,159,,475
8543,1967,9,2,,0,0,,f,0,447,159,,475
8544,1967,9,2,,0,0,,f,0,403,159,,475
8545,1967,9,2,,0,0,,f,0,359,159,,475
8546,1967,9,2,,0,0,,f,0,461,159,,475
8547,1967,9,2,,0,0,,f,0,456,159,,475
8548,1967,9,2,,0,0,,f,0,449,159,,475
8549,1967,9,2,,0,0,,f,0,453,159,,475
8550,1967,9,2,,0,0,,f,0,462,159,,475
8551,1967,9,2,,0,0,,f,0,457,159,,475
8552,1967,9,2,,0,0,,f,0,450,159,,475
8553,1967,9,2,,0,0,,f,0,463,159,,475
8554,1967,9,2,,0,0,,f,0,339,159,,475
8555,1967,9,2,,0,0,,f,0,458,159,,475
8556,1967,9,2,,0,0,,f,0,459,159,,475
8557,1967,10,2,1,47,2,1,t,0,438,160,,478
8558,1967,10,2,2,42,2,1,t,0,236,160,,478
8559,1967,10,2,3,32,3,1,t,0,347,160,,478
8560,1967,10,2,4,20,0,3,t,0,404,160,,478
8561,1967,10,2,5,17,1,1,t,0,340,160,,478
8562,1967,10,2,6,15,0,2,t,0,277,160,,478
8563,1967,10,2,7,14,1,1,t,0,413,160,,478
8564,1967,10,2,8,13,1,1,t,0,314,160,,478
8565,1967,10,2,9,10,0,2,t,0,430,160,,478
8566,1967,10,2,10,7,0,5,t,0,410,160,,478
8567,1967,10,2,11,6,0,2,t,0,396,160,,478
8568,1967,10,2,12,6,0,4,t,0,383,160,,478
8569,1967,10,2,13,6,0,4,t,0,428,160,,478
8570,1967,10,2,14,3,0,4,t,0,297,160,,478
8571,1967,10,2,15,3,0,6,t,0,257,160,,478
8572,1967,10,2,16,2,0,5,t,0,445,160,,478
8573,1967,10,2,17,2,0,5,t,0,408,160,,478
8574,1967,10,2,18,2,0,5,t,0,324,160,,478
8575,1967,10,2,19,1,0,6,t,0,455,160,,478
8576,1967,10,2,20,1,0,6,t,0,405,160,,478
8577,1967,10,2,21,1,0,8,t,0,444,160,,478
8578,1967,10,2,,0,0,5,f,0,454,160,,478
8579,1967,10,2,,0,0,7,f,0,452,160,,478
8580,1967,10,2,,0,0,7,f,0,450,160,,478
8581,1967,10,2,,0,0,8,f,0,451,160,,478
8582,1967,10,2,,0,0,10,f,0,426,160,,478
8583,1967,10,2,,0,0,11,f,0,460,160,,478
8584,1967,10,2,,0,0,,f,0,434,160,,478
8585,1967,10,2,,0,0,,f,0,358,160,,478
8586,1967,10,2,,0,0,,f,0,448,160,,478
8587,1967,10,2,,0,0,,f,0,447,160,,478
8588,1967,10,2,,0,0,,f,0,403,160,,478
8589,1967,10,2,,0,0,,f,0,359,160,,478
8590,1967,10,2,,0,0,,f,0,461,160,,478
8591,1967,10,2,,0,0,,f,0,456,160,,478
8592,1967,10,2,,0,0,,f,0,449,160,,478
8593,1967,10,2,,0,0,,f,0,453,160,,478
8594,1967,10,2,,0,0,,f,0,462,160,,478
8595,1967,10,2,,0,0,,f,0,457,160,,478
8596,1967,10,2,,0,0,,f,0,463,160,,478
8597,1967,10,2,,0,0,,f,0,415,160,,478
8598,1967,10,2,,0,0,,f,0,339,160,,478
8599,1967,10,2,,0,0,,f,0,458,160,,478
8600,1967,10,2,,0,0,,f,0,459,160,,478
8601,1967,11,2,1,51,2,1,t,0,438,161,18,481
8602,1967,11,2,2,48,2,1,t,0,236,161,18,481
8603,1967,11,2,3,41,4,1,t,0,347,161,18,481
8604,1967,11,2,4,20,1,1,t,0,340,161,18,481
8605,1967,11,2,5,20,0,3,t,0,404,161,18,481
8606,1967,11,2,6,15,1,1,t,0,413,161,18,481
8607,1967,11,2,7,15,0,2,t,0,277,161,18,481
8608,1967,11,2,8,13,1,1,t,0,314,161,18,481
8609,1967,11,2,9,10,0,2,t,0,430,161,18,481
8610,1967,11,2,10,9,0,5,t,0,410,161,18,481
8611,1967,11,2,11,6,0,2,t,0,396,161,18,481
8612,1967,11,2,12,6,0,4,t,0,383,161,18,481
8613,1967,11,2,13,6,0,4,t,0,428,161,18,481
8614,1967,11,2,14,3,0,4,t,0,297,161,18,481
8615,1967,11,2,15,3,0,6,t,0,257,161,18,481
8616,1967,11,2,16,2,0,5,t,0,445,161,18,481
8617,1967,11,2,17,2,0,5,t,0,408,161,18,481
8618,1967,11,2,18,2,0,5,t,0,324,161,18,481
8619,1967,11,2,19,1,0,6,t,0,455,161,18,481
8620,1967,11,2,20,1,0,6,t,0,405,161,18,481
8621,1967,11,2,21,1,0,8,t,0,444,161,18,481
8622,1967,11,2,,0,0,5,f,0,454,161,18,481
8623,1967,11,2,,0,0,7,f,0,450,161,18,481
8624,1967,11,2,,0,0,7,f,0,452,161,18,481
8625,1967,11,2,,0,0,8,f,0,451,161,18,481
8626,1967,11,2,,0,0,8,f,0,464,161,18,481
8627,1967,11,2,,0,0,10,f,0,426,161,18,481
8628,1967,11,2,,0,0,11,f,0,460,161,18,481
8629,1967,11,2,,0,0,,f,0,434,161,18,481
8630,1967,11,2,,0,0,,f,0,358,161,18,481
8631,1967,11,2,,0,0,,f,0,448,161,18,481
8632,1967,11,2,,0,0,,f,0,447,161,18,481
8633,1967,11,2,,0,0,,f,0,403,161,18,481
8634,1967,11,2,,0,0,,f,0,359,161,18,481
8635,1967,11,2,,0,0,,f,0,461,161,18,481
8636,1967,11,2,,0,0,,f,0,456,161,18,481
8637,1967,11,2,,0,0,,f,0,449,161,18,481
8638,1967,11,2,,0,0,,f,0,453,161,18,481
8639,1967,11,2,,0,0,,f,0,462,161,18,481
8640,1967,11,2,,0,0,,f,0,415,161,18,481
8641,1967,11,2,,0,0,,f,0,457,161,18,481
8642,1967,11,2,,0,0,,f,0,463,161,18,481
8643,1967,11,2,,0,0,,f,0,339,161,18,481
8644,1967,11,2,,0,0,,f,0,458,161,18,481
8645,1967,11,2,,0,0,,f,0,459,161,18,481
8646,1968,1,2,1,9,1,1,t,0,347,162,,484
8647,1968,1,2,2,6,0,2,t,0,277,162,,484
8648,1968,1,2,3,4,0,3,t,0,428,162,,484
8649,1968,1,2,4,3,0,4,t,0,404,162,,484
8650,1968,1,2,5,2,0,5,t,0,438,162,,484
8651,1968,1,2,6,1,0,6,t,0,450,162,,484
8652,1968,1,2,,0,0,7,f,0,383,162,,484
8653,1968,1,2,,0,0,8,f,0,340,162,,484
8654,1968,1,2,,0,0,9,f,0,396,162,,484
8655,1968,1,2,,0,0,,f,0,433,162,,484
8656,1968,1,2,,0,0,,f,0,314,162,,484
8657,1968,1,2,,0,0,,f,0,455,162,,484
8658,1968,1,2,,0,0,,f,0,257,162,,484
8659,1968,1,2,,0,0,,f,0,430,162,,484
8660,1968,1,2,,0,0,,f,0,403,162,,484
8661,1968,1,2,,0,0,,f,0,465,162,,484
8662,1968,1,2,,0,0,,f,0,413,162,,484
8663,1968,1,2,,0,0,,f,0,236,162,,484
8664,1968,1,2,,0,0,,f,0,466,162,,484
8665,1968,1,2,,0,0,,f,0,410,162,,484
8666,1968,1,2,,0,0,,f,0,467,162,,484
8667,1968,1,2,,0,0,,f,0,434,162,,484
8668,1968,1,2,,0,0,,f,0,405,162,,484
8669,1968,2,2,1,15,1,1,t,0,277,163,,487
8670,1968,2,2,2,9,1,1,t,0,347,163,,487
8671,1968,2,2,3,8,0,2,t,0,438,163,,487
8672,1968,2,2,4,4,0,3,t,0,428,163,,487
8673,1968,2,2,5,4,0,3,t,0,467,163,,487
8674,1968,2,2,6,3,0,4,t,0,404,163,,487
8675,1968,2,2,7,3,0,4,t,0,405,163,,487
8676,1968,2,2,8,3,0,5,t,0,450,163,,487
8677,1968,2,2,,0,0,7,f,0,383,163,,487
8678,1968,2,2,,0,0,8,f,0,340,163,,487
8679,1968,2,2,,0,0,9,f,0,396,163,,487
8680,1968,2,2,,0,0,,f,0,297,163,,487
8681,1968,2,2,,0,0,,f,0,433,163,,487
8682,1968,2,2,,0,0,,f,0,448,163,,487
8683,1968,2,2,,0,0,,f,0,413,163,,487
8684,1968,2,2,,0,0,,f,0,314,163,,487
8685,1968,2,2,,0,0,,f,0,455,163,,487
8686,1968,2,2,,0,0,,f,0,257,163,,487
8687,1968,2,2,,0,0,,f,0,236,163,,487
8688,1968,2,2,,0,0,,f,0,430,163,,487
8689,1968,2,2,,0,0,,f,0,403,163,,487
8690,1968,2,2,,0,0,,f,0,465,163,,487
8691,1968,2,2,,0,0,,f,0,466,163,,487
8692,1968,2,2,,0,0,,f,0,410,163,,487
8693,1968,2,2,,0,0,,f,0,434,163,,487
8694,1968,3,2,1,24,2,1,t,0,277,164,,490
8695,1968,3,2,2,10,0,2,t,0,438,164,,490
8696,1968,3,2,3,9,1,1,t,0,347,164,,490
8697,1968,3,2,4,6,0,2,t,0,426,164,,490
8698,1968,3,2,5,6,0,4,t,0,405,164,,490
8699,1968,3,2,6,4,0,3,t,0,428,164,,490
8700,1968,3,2,7,4,0,3,t,0,467,164,,490
8701,1968,3,2,8,4,0,3,t,0,304,164,,490
8702,1968,3,2,9,3,0,4,t,0,404,164,,490
8703,1968,3,2,10,3,0,5,t,0,450,164,,490
8704,1968,3,2,,0,0,7,f,0,383,164,,490
8705,1968,3,2,,0,0,8,f,0,340,164,,490
8706,1968,3,2,,0,0,9,f,0,396,164,,490
8707,1968,3,2,,0,0,,f,0,297,164,,490
8708,1968,3,2,,0,0,,f,0,413,164,,490
8709,1968,3,2,,0,0,,f,0,448,164,,490
8710,1968,3,2,,0,0,,f,0,433,164,,490
8711,1968,3,2,,0,0,,f,0,314,164,,490
8712,1968,3,2,,0,0,,f,0,455,164,,490
8713,1968,3,2,,0,0,,f,0,236,164,,490
8714,1968,3,2,,0,0,,f,0,257,164,,490
8715,1968,3,2,,0,0,,f,0,430,164,,490
8716,1968,3,2,,0,0,,f,0,449,164,,490
8717,1968,3,2,,0,0,,f,0,403,164,,490
8718,1968,3,2,,0,0,,f,0,465,164,,490
8719,1968,3,2,,0,0,,f,0,454,164,,490
8720,1968,3,2,,0,0,,f,0,453,164,,490
8721,1968,3,2,,0,0,,f,0,466,164,,490
8722,1968,3,2,,0,0,,f,0,410,164,,490
8723,1968,3,2,,0,0,,f,0,434,164,,490
8724,1968,4,2,1,24,2,1,t,0,277,165,,493
8725,1968,4,2,2,10,0,2,t,0,438,165,,493
8726,1968,4,2,3,9,1,1,t,0,297,165,,493
8727,1968,4,2,4,9,1,1,t,0,347,165,,493
8728,1968,4,2,5,6,0,2,t,0,413,165,,493
8729,1968,4,2,6,6,0,2,t,0,426,165,,493
8730,1968,4,2,7,6,0,4,t,0,405,165,,493
8731,1968,4,2,8,5,0,3,t,0,304,165,,493
8732,1968,4,2,9,4,0,3,t,0,455,165,,493
8733,1968,4,2,10,4,0,3,t,0,428,165,,493
8734,1968,4,2,11,4,0,3,t,0,467,165,,493
8735,1968,4,2,12,3,0,4,t,0,404,165,,493
8736,1968,4,2,13,3,0,4,t,0,430,165,,493
8737,1968,4,2,14,3,0,5,t,0,450,165,,493
8738,1968,4,2,15,2,0,5,t,0,454,165,,493
8739,1968,4,2,,0,0,7,f,0,383,165,,493
8740,1968,4,2,,0,0,8,f,0,340,165,,493
8741,1968,4,2,,0,0,9,f,0,396,165,,493
8742,1968,4,2,,0,0,,f,0,448,165,,493
8743,1968,4,2,,0,0,,f,0,433,165,,493
8744,1968,4,2,,0,0,,f,0,314,165,,493
8745,1968,4,2,,0,0,,f,0,236,165,,493
8746,1968,4,2,,0,0,,f,0,257,165,,493
8747,1968,4,2,,0,0,,f,0,449,165,,493
8748,1968,4,2,,0,0,,f,0,403,165,,493
8749,1968,4,2,,0,0,,f,0,465,165,,493
8750,1968,4,2,,0,0,,f,0,453,165,,493
8751,1968,4,2,,0,0,,f,0,466,165,,493
8752,1968,4,2,,0,0,,f,0,410,165,,493
8753,1968,4,2,,0,0,,f,0,434,165,,493
8754,1968,5,2,1,24,2,1,t,0,277,166,,496
8755,1968,5,2,2,12,1,1,t,0,430,166,,496
8756,1968,5,2,3,10,0,2,t,0,413,166,,496
8757,1968,5,2,4,10,0,2,t,0,438,166,,496
8758,1968,5,2,5,9,1,1,t,0,297,166,,496
8759,1968,5,2,6,9,1,1,t,0,347,166,,496
