id,number,duration,local_timestamp,lap_id,session_entry_id
1932,1,00:00:24.544,15:45:08,322879,30335
1933,1,00:00:25.036,15:05:50,322913,30337
1934,2,00:00:21.322,15:56:04,322945,30337
1935,1,00:00:23.83,15:54:30,323001,30340
1936,1,00:00:21.336,15:25:19,323026,30342
1937,2,00:00:24.508,15:33:50,323031,30342
1938,1,00:00:20.278,18:03:59,323066,30346
1939,1,00:00:19.368,17:58:45,323120,30350
1940,1,00:00:24.962,17:31:03,323164,30354
1941,2,00:00:19.918,18:15:02,323188,30354
1942,1,00:00:19.455,18:00:35,323238,30358
1943,1,00:00:20.723,18:00:45,323296,30362
1944,1,00:00:19.529,17:53:36,323350,30366
1945,1,00:00:19.585,17:55:31,323408,30369
1946,1,00:00:22.587,18:06:19,323472,30373
1947,1,00:00:26.67,17:06:13,323498,30376
1948,2,00:00:19.829,17:21:58,323506,30376
1949,3,00:00:20.265,18:19:26,323536,30376
1950,1,00:00:20.122,17:55:32,323580,30379
1951,2,00:00:21.231,18:17:36,323592,30379
1952,1,00:00:19.701,17:57:17,323638,30382
1953,2,00:00:21.27,18:24:11,323652,30382
1954,1,00:00:20.319,17:20:35,323677,30385
1955,2,00:00:19.885,18:08:11,323701,30385
1956,1,00:00:23.032,17:59:21,323752,30387
1957,1,00:00:19.884,17:57:44,323807,30389
1958,1,00:00:19.486,18:02:32,323866,30391
1959,2,00:00:33.431,18:17:35,323874,30391
1960,3,00:00:26.858,18:30:24,323880,30391
1961,1,00:00:20.769,17:57:47,323920,30394
1962,1,00:00:22.272,17:59:46,323977,30396
1963,1,00:00:21.941,17:55:56,324031,30398
1964,1,00:00:26.057,17:05:48,324048,30400
1965,2,00:00:21.017,17:21:21,324056,30400
1966,1,00:00:19.066,18:02:33,324117,30404
1967,1,00:00:29.277,17:05:24,324158,30414
1968,1,00:00:20.814,13:38:21,324189,30421
1969,1,00:00:20.904,13:40:02,324249,30425
1970,1,00:00:24.439,13:38:33,324307,30429
1971,1,00:00:21.52,13:49:03,324372,30433
1972,1,00:00:21.445,14:04:36,324440,30437
1973,1,00:00:24.84,13:45:33,324487,30440
1974,1,00:00:21.19,13:19:50,324531,30444
1975,1,00:00:22.099,13:33:38,324598,30448
1976,1,00:00:22.342,13:40:43,324661,30452
1977,1,00:00:22.143,13:38:57,324719,30456
1978,1,00:00:22.079,13:42:28,324779,30459
1979,1,00:00:22.651,13:56:20,324845,30462
1980,1,00:00:21.346,14:03:17,324906,30464
1981,1,00:00:24.079,13:26:55,324943,30467
1982,1,00:00:22.498,13:40:40,325008,30470
1983,2,00:00:22.444,13:56:45,325017,30470
1984,1,00:00:22.263,13:28:39,325058,30473
1985,2,00:00:21.297,14:12:20,325083,30473
1986,1,00:00:22.762,13:44:41,325125,30477
1987,1,00:00:22.713,13:41:14,325179,30479
1988,1,00:00:23.092,13:41:15,325235,30481
1989,1,00:00:22.379,13:50:13,325296,30483
1990,1,00:00:24.798,13:47:04,325349,30485
1991,1,00:00:24.497,13:48:53,325405,30487
1992,1,00:00:21.55,14:35:56,325493,30496
1993,2,00:00:21.456,15:26:15,325527,30496
1994,1,00:00:22.472,14:17:29,325554,30500
1995,2,00:00:23,14:29:41,325562,30500
1996,3,00:00:21.862,15:25:03,325600,30500
1997,1,00:00:22.596,14:25:26,325633,30504
1998,2,00:00:21.68,14:31:32,325637,30504
1999,3,00:00:22.427,15:23:33,325673,30504
2000,1,00:00:23.127,14:16:09,325701,30508
2001,2,00:00:21.232,14:31:16,325711,30508
2002,3,00:00:21.006,15:23:53,325747,30508
2003,1,00:00:21.347,14:35:55,325789,30512
2004,2,00:00:22.25,15:26:30,325823,30512
2005,3,00:00:14.128,15:28:20,325824,30512
2006,1,00:00:20.997,14:17:36,325850,30516
2007,2,00:00:22.016,14:31:08,325859,30516
2008,3,00:00:21.256,15:19:17,325892,30516
2009,4,00:00:28.932,15:22:38,325894,30516
2010,1,00:00:25.98,14:10:23,325919,30520
2011,2,00:00:22.486,14:15:29,325922,30520
2012,3,00:00:22.243,14:29:13,325931,30520
2013,4,00:00:21.827,15:22:33,325968,30520
2014,1,00:00:22.362,14:25:27,326002,30523
2015,2,00:00:21.302,14:33:06,326007,30523
2016,3,00:00:25.976,14:48:26,326016,30523
2017,4,00:00:22.061,15:25:47,326043,30523
2018,1,00:00:27.266,14:14:32,326068,30526
2019,2,00:00:24.254,14:29:44,326078,30526
2020,3,00:00:32.823,15:22:32,326114,30526
2021,1,00:00:21.541,14:10:08,326138,30529
2022,2,00:00:22.731,14:31:26,326152,30529
2023,3,00:00:32.309,15:21:39,326186,30529
2024,1,00:00:23.031,14:23:58,326220,30533
2025,2,00:00:27.452,14:31:43,326225,30533
2026,3,00:00:22.702,15:23:17,326260,30533
2027,1,00:00:24.427,14:22:37,326290,30535
2028,2,00:00:22.746,14:33:27,326297,30535
2029,3,00:00:23.082,15:24:35,326332,30535
2030,1,00:00:22.838,14:16:07,326357,30537
2031,2,00:00:21.182,14:31:25,326367,30537
2032,3,00:00:21.444,15:18:04,326399,30537
2033,4,00:00:22.923,15:26:13,326404,30537
2034,5,00:00:21.973,15:33:59,326409,30537
2035,1,00:00:23.429,14:25:33,326435,30540
2036,2,00:00:38.291,14:31:46,326439,30540
2037,3,00:00:22.721,14:59:15,326457,30540
2038,4,00:00:23.002,15:26:34,326476,30540
2039,5,00:00:21.849,15:31:24,326479,30540
2040,1,00:00:23.018,14:16:06,326500,30542
2041,2,00:00:21.806,14:29:54,326509,30542
2042,3,00:00:24.262,14:33:42,326511,30542
2043,4,00:00:31.768,15:17:16,326541,30542
2044,1,00:00:23.251,14:23:56,326578,30546
2045,2,00:00:21.442,14:31:36,326583,30546
2046,3,00:00:23.544,14:51:14,326595,30546
2047,4,00:00:24.816,15:26:40,326620,30546
2048,1,00:00:25.787,14:24:13,326649,30548
2049,2,00:00:26.573,14:32:05,326654,30548
2050,3,00:00:25.375,15:17:24,326685,30548
2051,4,00:00:24.51,15:25:57,326690,30548
2052,1,00:00:27.113,14:22:30,326718,30550
2053,2,00:00:26.739,14:33:37,326725,30550
2054,3,00:00:23.625,15:19:00,326756,30550
2055,4,00:00:27.48,15:26:24,326760,30550
2056,1,00:00:28.336,14:17:37,326785,30552
2057,2,00:00:21.364,14:29:55,326793,30552
2058,3,00:00:22.389,15:27:15,326832,30552
2059,1,00:00:24.41,14:17:17,326855,30555
2060,2,00:00:21.606,14:29:24,326863,30555
2061,1,00:00:22.709,17:17:36,326925,30571
2062,2,00:00:22.181,17:56:41,326950,30571
2063,1,00:00:21.792,17:17:35,326986,30575
2064,2,00:00:21.606,17:35:01,326997,30575
2065,3,00:00:21.704,18:04:29,327016,30575
2066,1,00:00:21.807,17:14:25,327045,30579
2067,2,00:00:22.704,17:36:32,327059,30579
2068,3,00:00:21.596,18:01:32,327075,30579
2069,1,00:00:21.754,17:16:00,327107,30583
2070,2,00:00:21.511,17:39:40,327122,30583
2071,3,00:00:21.509,18:00:04,327135,30583
2072,1,00:00:22.155,17:23:56,327173,30587
2073,2,00:00:22.015,17:52:21,327191,30587
2074,3,00:00:21.778,18:09:35,327202,30587
2075,1,00:00:24.24,17:11:28,327226,30591
2076,2,00:00:21.717,17:32:17,327239,30591
2077,3,00:00:21.515,18:03:34,327259,30591
2078,1,00:00:22.693,17:36:31,327303,30595
2079,2,00:00:22.749,18:15:28,327328,30595
2080,1,00:00:23.01,17:16:13,327350,30598
2081,2,00:00:23.051,17:55:48,327375,30598
2082,1,00:00:22.282,17:09:54,327407,30602
2083,2,00:00:23.571,17:35:24,327423,30602
2084,3,00:00:21.538,18:02:18,327440,30602
2085,1,00:00:22.239,17:11:33,327469,30606
2086,2,00:00:22.133,17:33:53,327483,30606
2087,3,00:00:22.534,18:02:19,327501,30606
2088,1,00:00:23.677,17:29:00,327541,30610
2089,2,00:00:22.004,17:40:25,327548,30610
2090,3,00:00:21.705,18:08:37,327566,30610
2091,1,00:00:23.074,17:17:54,327594,30613
2092,2,00:00:24.688,17:41:44,327609,30613
2093,3,00:00:23.16,18:13:03,327629,30613
2094,1,00:00:22.316,17:11:35,327650,30616
2095,2,00:00:22.315,17:46:47,327672,30616
2096,1,00:00:23.528,17:13:14,327709,30618
2097,2,00:00:23.215,17:42:08,327727,30618
2098,3,00:00:24.06,18:07:27,327743,30618
2099,1,00:00:23.371,17:18:08,327771,30621
2100,2,00:00:23.387,17:47:07,327789,30621
2101,3,00:00:22.669,18:23:42,327812,30621
2102,1,00:00:23.394,17:16:47,327828,30623
2103,2,00:00:23.509,17:57:12,327853,30623
2104,1,00:00:36.564,17:13:26,327883,30625
2105,2,00:00:30.838,17:34:48,327896,30625
2106,3,00:00:22.948,17:59:26,327911,30625
2107,1,00:00:24.104,17:15:07,327941,30627
2108,2,00:00:23.834,17:29:58,327950,30627
2109,3,00:00:23.917,17:59:22,327968,30627
2110,1,00:00:23.435,17:27:32,328006,30629
2111,2,00:00:24.177,17:51:27,328021,30629
2112,1,00:00:22.274,17:25:35,328046,30632
2113,1,00:00:23.099,17:19:36,328071,30636
2114,1,00:00:21.135,16:13:32,328093,30641
2115,2,00:00:21.339,16:44:00,328110,30641
2116,3,00:00:21.482,17:01:24,328120,30641
2117,4,00:00:20.757,17:18:37,328130,30641
2118,1,00:00:21.01,16:17:26,328154,30645
2119,2,00:00:20.736,16:38:48,328166,30645
2120,3,00:00:20.883,16:59:38,328178,30645
2121,4,00:00:20.767,17:20:16,328190,30645
2122,1,00:00:24.933,16:17:30,328213,30649
2123,2,00:00:21.465,16:42:22,328227,30649
2124,3,00:00:21.549,16:58:00,328236,30649
2125,4,00:00:21.271,17:17:00,328247,30649
2126,1,00:00:22.028,16:19:28,328273,30653
2127,2,00:00:21.079,16:44:07,328287,30653
2128,3,00:00:22.114,16:59:42,328296,30653
2129,4,00:00:21.202,17:18:44,328307,30653
2130,1,00:00:22.403,16:13:49,328329,30657
2131,2,00:00:21.635,16:40:56,328344,30657
2132,3,00:00:21.561,17:03:34,328357,30657
2133,4,00:00:20.97,17:27:39,328371,30657
2134,1,00:00:22.105,16:17:52,328390,30661
2135,2,00:00:21.812,16:40:57,328403,30661
2136,3,00:00:22.385,17:07:03,328418,30661
2137,1,00:00:25.905,16:15:57,328447,30664
2138,2,00:00:22.677,16:42:42,328462,30664
2139,3,00:00:21.903,17:05:22,328475,30664
2140,1,00:00:22.996,16:17:44,328507,30668
2141,2,00:00:21.699,16:42:39,328521,30668
2142,3,00:00:22.629,17:05:21,328534,30668
2143,4,00:00:23.198,17:22:50,328544,30668
2144,1,00:00:21.583,16:17:51,328565,30671
2145,2,00:00:20.894,16:44:32,328580,30671
2146,3,00:00:21.338,17:03:40,328591,30671
2147,4,00:00:21.366,17:40:12,328612,30671
2148,1,00:00:49.216,16:17:57,328624,30675
2149,2,00:00:21.638,16:52:14,328643,30675
2150,3,00:00:21.702,17:21:38,328660,30675
2151,1,00:00:24.96,16:16:09,328680,30677
2152,2,00:00:28.045,16:44:54,328696,30677
2153,3,00:00:22.937,17:16:24,328714,30677
2154,1,00:00:24.397,16:17:55,328738,30679
2155,2,00:00:22.575,16:44:52,328753,30679
2156,3,00:00:22.394,17:09:30,328767,30679
2157,4,00:00:22.542,17:35:38,328782,30679
2158,1,00:00:26.546,16:16:07,328794,30682
2159,2,00:00:23.755,16:36:29,328805,30682
2160,3,00:00:22.017,16:57:51,328817,30682
2161,4,00:00:22.335,17:22:37,328831,30682
2162,1,00:00:44.428,16:18:03,328851,30684
2163,2,00:00:25.015,16:41:58,328864,30684
2164,3,00:00:23.373,17:03:34,328876,30684
2165,4,00:00:23.844,17:23:04,328887,30684
2166,1,00:00:23.252,16:16:05,328906,30686
2167,2,00:00:22.706,16:38:15,328918,30686
2168,3,00:00:25.118,16:56:15,328928,30686
2169,4,00:00:22.744,17:21:22,328942,30686
2170,1,00:00:30.365,16:16:12,328962,30688
2171,2,00:00:22.668,16:40:11,328975,30688
2172,3,00:00:22.115,17:01:52,328987,30688
2173,4,00:00:22.271,17:19:43,328997,30688
2174,1,00:00:22.448,16:17:43,329018,30690
2175,2,00:00:21.028,16:42:32,329032,30690
2176,3,00:01:44.833,17:06:47,329046,30690
2177,1,00:00:22.416,16:15:56,329073,30694
2178,2,00:00:22.388,16:39:32,329086,30694
2179,3,00:00:22.008,17:04:13,329100,30694
2180,1,00:00:24.737,16:16:01,329126,30697
2181,2,00:00:32.561,16:29:27,329133,30697
2182,3,00:00:22.703,17:03:12,329152,30697
2183,1,00:00:37.833,16:15:54,329172,30699
2184,2,00:01:29.401,16:44:43,329188,30699
2185,1,00:00:43.713,16:15:57,329202,30703
2186,2,00:02:03.124,16:41:12,329216,30703
2187,1,00:00:19.719,15:14:28,329230,30710
2188,2,00:00:20.521,15:44:07,329247,30710
2189,3,00:00:21.012,16:14:58,329265,30710
2190,1,00:00:20.753,15:14:31,329289,30714
2191,2,00:00:20.759,15:40:49,329304,30714
2192,3,00:00:20.464,16:03:20,329317,30714
2193,1,00:00:20.379,15:12:45,329347,30718
2194,2,00:00:20.584,15:40:48,329363,30718
2195,3,00:00:19.6,16:08:26,329379,30718
2196,1,00:00:19.323,15:28:27,329415,30722
2197,2,00:00:20.084,15:58:05,329432,30722
2198,3,00:00:20.191,16:32:06,329452,30722
2199,1,00:00:19.898,15:44:11,329482,30725
2200,2,00:00:19.862,16:28:59,329508,30725
2201,1,00:00:20.753,15:16:16,329525,30729
2202,2,00:00:20.027,15:37:26,329537,30729
2203,3,00:00:19.449,16:07:01,329554,30729
2204,1,00:00:24.946,15:11:03,329581,30733
2205,2,00:00:20.303,15:44:33,329600,30733
2206,3,00:00:20.362,16:10:28,329615,30733
2207,1,00:00:20.598,15:28:38,329650,30737
2208,2,00:00:20.32,16:00:08,329668,30737
2209,3,00:00:19.831,16:35:54,329689,30737
2210,1,00:00:20.083,15:16:21,329701,30740
2211,2,00:00:20.286,15:44:31,329717,30740
2212,3,00:00:20.109,16:08:50,329731,30740
2213,1,00:00:22.838,15:28:27,329767,30744
2214,2,00:00:20.327,15:54:43,329782,30744
2215,3,00:00:19.957,16:07:00,329789,30744
2216,1,00:00:19.969,15:46:14,329835,30747
2217,2,00:00:20.253,15:58:33,329842,30747
2218,1,00:00:20.977,15:30:41,329884,30750
2219,2,00:00:20.235,16:09:02,329906,30750
2220,3,00:00:20.716,16:19:28,329912,30750
2221,1,00:00:21.614,15:32:22,329943,30753
2222,2,00:00:22.217,16:04:01,329961,30753
2223,3,00:00:21.49,16:33:18,329978,30753
2224,1,00:00:20.794,15:16:30,329991,30755
2225,2,00:00:21.517,15:44:50,330007,30755
2226,3,00:00:20.982,16:12:48,330023,30755
2227,1,00:00:21.097,15:14:46,330048,30758
2228,2,00:00:24.834,15:32:43,330058,30758
2229,3,00:00:20.625,16:00:54,330074,30758
2230,1,00:00:21.265,15:12:59,330103,30760
2231,2,00:00:22.183,15:34:28,330115,30760
2232,3,00:00:21.294,16:02:38,330131,30760
2233,1,00:00:21.063,15:16:42,330161,30762
2234,2,00:00:25.091,15:41:43,330175,30762
2235,3,00:00:25.151,16:02:57,330187,30762
2236,1,00:00:20.905,15:14:51,330216,30764
2237,2,00:00:20.743,15:40:06,330230,30764
2238,3,00:00:21.067,16:10:13,330247,30764
2239,1,00:00:22.299,15:12:50,330271,30766
2240,2,00:00:19.894,15:37:32,330285,30766
2241,3,00:00:22.727,15:39:47,330286,30766
2242,1,00:00:21.287,15:05:52,330291,30770
2243,2,00:00:26.956,15:30:32,330305,30770
2244,1,00:00:21.66,15:21:11,330329,30778
2245,2,00:00:21.29,15:46:35,330344,30778
2246,3,00:00:21.906,16:15:09,330361,30778
2247,1,00:00:22.715,15:31:35,330395,30782
2248,2,00:00:21.723,16:02:06,330413,30782
2249,1,00:00:24.605,15:17:57,330447,30786
2250,2,00:00:21.608,15:50:20,330466,30786
2251,3,00:00:21.556,16:15:35,330481,30786
2252,1,00:00:22.009,15:28:08,330512,30789
2253,2,00:00:22.475,16:05:30,330534,30789
2254,1,00:00:22.072,15:21:24,330568,30793
2255,2,00:00:21.444,15:42:02,330580,30793
2256,3,00:00:21.6,16:09:03,330596,30793
2257,1,00:00:21.471,15:21:21,330628,30797
2258,2,00:00:21.161,15:38:33,330638,30797
2259,3,00:00:21.319,16:10:45,330657,30797
2260,1,00:00:21.798,15:17:54,330685,30800
2261,2,00:00:21.221,15:40:08,330698,30800
2262,3,00:00:21.031,16:07:17,330714,30800
2263,1,00:00:23.055,15:16:09,330744,30804
2264,2,00:00:21.436,15:18:11,330745,30804
2265,3,00:00:21.123,15:45:32,330761,30804
2266,4,00:00:21.189,16:10:48,330776,30804
2267,1,00:00:22.237,15:19:37,330806,30808
2268,2,00:00:21.331,15:38:32,330817,30808
2269,3,00:00:21.183,16:00:40,330830,30808
2270,4,00:00:21.267,16:19:15,330841,30808
2271,1,00:00:23.093,15:19:38,330866,30812
2272,2,00:00:21.894,15:40:13,330878,30812
2273,3,00:00:21.696,16:02:20,330891,30812
2274,4,00:00:21.23,16:22:36,330903,30812
2275,1,00:00:23.173,15:21:26,330926,30815
2276,2,00:00:22.22,15:43:49,330939,30815
2277,3,00:00:22.066,16:11:04,330955,30815
2278,1,00:00:21.656,15:24:51,330986,30817
2279,2,00:00:22.4,15:48:57,331000,30817
2280,3,00:00:22.814,16:14:30,331015,30817
2281,1,00:00:26.495,15:06:49,331034,30820
2282,2,00:00:22.199,15:36:08,331051,30820
2283,3,00:00:22.346,16:16:30,331075,30820
2284,1,00:00:22.729,15:26:40,331106,30824
2285,2,00:00:28.408,15:54:07,331122,30824
2286,3,00:00:23.837,16:24:37,331140,30824
2287,1,00:00:21.665,15:21:20,331162,30827
2288,2,00:00:21.722,15:33:34,331169,30827
2289,3,00:00:21.569,15:52:18,331180,30827
2290,4,00:00:27.757,16:06:01,331188,30827
2291,1,00:00:22.529,15:19:48,331221,30831
2292,2,00:00:22.028,15:47:31,331237,30831
2293,3,00:00:22.623,16:14:49,331253,30831
2294,1,00:00:22.912,15:23:21,331281,30834
2295,2,00:00:22.576,15:44:11,331293,30834
2296,3,00:00:23.263,16:04:48,331305,30834
2297,1,00:00:28.102,15:06:04,331328,30836
2298,2,00:00:21.997,15:32:19,331343,30836
2299,3,00:00:22.438,16:01:35,331360,30836
2300,4,00:00:22.246,16:18:34,331370,30836
2301,1,00:00:24.325,15:19:57,331393,30838
2302,2,00:00:23.455,15:42:41,331406,30838
2303,3,00:00:22.817,16:06:51,331420,30838
2304,4,00:00:23.803,16:27:23,331432,30838
2305,1,00:00:22.745,15:21:45,331451,30840
2306,2,00:00:24.141,15:44:27,331464,30840
2307,3,00:00:26.004,16:08:38,331478,30840
2308,4,00:00:22.552,16:24:10,331487,30840
2309,1,00:00:28.344,15:08:11,331500,30842
2310,2,00:00:22.95,15:29:30,331512,30842
2311,3,00:00:22.252,15:47:12,331522,30842
2312,4,00:00:22.38,16:13:18,331537,30842
2313,5,00:00:23.375,16:27:16,331545,30842
2314,1,00:00:41.485,15:09:07,331556,30844
2315,1,00:00:18.909,14:17:21,331581,30847
2316,2,00:00:19.952,14:35:36,331593,30847
2317,3,00:00:19.519,14:58:10,331608,30847
2318,4,00:00:18.471,15:17:37,331621,30847
2319,1,00:00:19.978,14:18:53,331651,30851
2320,2,00:00:19.743,14:43:15,331667,30851
2321,3,00:00:20.184,15:11:53,331686,30851
2322,1,00:00:19.49,14:15:53,331718,30855
2323,2,00:00:19.373,14:34:12,331730,30855
2324,3,00:00:19.326,14:58:25,331746,30855
2325,4,00:00:19.001,15:20:57,331761,30855
2326,1,00:00:18.606,14:18:51,331789,30859
2327,2,00:00:18.708,14:40:14,331803,30859
2328,3,00:00:19.551,15:03:01,331818,30859
2329,4,00:00:18.694,15:21:09,331830,30859
2330,1,00:00:19.668,14:14:27,331855,30863
2331,2,00:00:19.151,14:34:27,331868,30863
2332,3,00:00:19.17,14:58:48,331884,30863
2333,4,00:00:18.931,15:19:53,331898,30863
2334,1,00:00:19.414,14:18:50,331927,30867
2335,2,00:00:20.032,14:45:06,331944,30867
2336,3,00:00:19.352,15:15:40,331964,30867
2337,1,00:00:20.615,14:17:29,331995,30871
2338,2,00:00:19.792,14:32:58,332005,30871
2339,3,00:00:19.822,15:01:59,332024,30871
2340,4,00:00:19.481,15:24:38,332039,30871
2341,1,00:00:18.81,14:20:44,332066,30875
2342,2,00:00:19.196,14:46:53,332083,30875
2343,3,00:00:19.29,15:14:18,332101,30875
2344,1,00:00:19.25,14:18:59,332133,30878
2345,2,00:00:20.578,14:39:06,332146,30878
2346,3,00:00:19.866,15:02:10,332161,30878
2347,4,00:00:19.993,15:20:19,332173,30878
2348,1,00:00:19.795,14:19:03,332202,30882
2349,2,00:00:20.1,14:40:39,332216,30882
2350,3,00:00:19.498,15:03:42,332231,30882
2351,4,00:00:19.857,15:21:47,332243,30882
2352,1,00:00:22.144,14:23:38,332272,30885
2353,2,00:00:19.988,14:46:47,332287,30885
2354,3,00:00:20.082,15:08:17,332301,30885
2355,4,00:00:19.324,15:26:28,332313,30885
2356,1,00:00:22.018,14:17:26,332335,30888
2357,2,00:00:20.132,14:42:21,332351,30888
2358,3,00:00:19.7,14:59:15,332362,30888
2359,4,00:00:19.457,15:20:35,332376,30888
2360,1,00:01:14.026,14:15:56,332402,30892
2361,2,00:00:20.306,14:38:15,332416,30892
2362,3,00:00:19.591,14:59:34,332430,30892
2363,4,00:00:22.931,15:19:07,332443,30892
2364,1,00:00:20.205,14:16:03,332469,30895
2365,2,00:00:13.266,14:23:55,332474,30895
2366,3,00:00:23.139,14:34:52,332481,30895
2367,4,00:00:20.8,14:57:57,332496,30895
2368,5,00:00:19.723,15:25:17,332514,30895
2369,1,00:00:19.993,14:15:59,332535,30897
2370,2,00:00:19.402,14:36:06,332548,30897
2371,3,00:00:22.324,14:56:00,332561,30897
2372,4,00:00:24.001,14:57:53,332562,30897
2373,5,00:00:28.971,15:02:43,332565,30897
2374,6,00:00:20.314,15:25:37,332580,30897
2375,1,00:00:21.171,14:17:42,332603,30900
2376,2,00:00:20.533,14:42:37,332619,30900
2377,3,00:00:19.908,15:10:28,332637,30900
2378,1,00:00:20.734,14:16:15,332668,30902
2379,2,00:00:20.87,14:39:41,332683,30902
2380,3,00:00:21.202,15:07:38,332701,30902
2381,1,00:00:29.994,14:06:58,332728,30904
2382,2,00:00:20.656,14:28:59,332742,30904
2383,3,00:00:19.904,14:49:08,332755,30904
2384,4,00:00:19.83,15:15:24,332772,30904
2385,1,00:00:25.294,14:27:24,332806,30906
2386,2,00:00:21.582,14:50:58,332821,30906
2387,3,00:00:21.34,15:17:21,332838,30906
2388,1,00:00:19.772,14:17:33,332865,30908
2389,2,00:00:20.671,14:34:37,332876,30908
2390,3,00:00:25.362,14:56:06,332890,30908
2391,4,00:00:29.74,15:01:38,332893,30908
2392,1,00:00:21.686,14:17:41,332919,30911
2393,2,00:00:22.029,14:34:59,332930,30911
2394,1,00:00:25.2,14:45:40,332974,30917
2395,1,00:00:24.375,14:44:08,333054,30921
2396,1,00:00:24.316,14:37:28,333130,30925
2397,1,00:00:24.801,14:45:51,333217,30929
2398,1,00:00:25.274,14:44:28,333297,30933
2399,1,00:00:24.585,14:38:54,333374,30937
2400,1,00:00:24.489,14:41:32,333457,30941
2401,1,00:00:24.827,14:43:05,333539,30945
2402,1,00:00:25.643,14:15:54,333600,30949
2403,1,00:00:24.42,14:38:49,333696,30951
2404,2,00:00:25.125,16:10:41,333740,30951
2405,1,00:00:24.974,14:40:28,333778,30955
2406,1,00:00:29.063,14:44:53,333861,30958
2407,1,00:00:25.364,14:42:09,333939,30961
2408,2,00:00:25.926,15:59:23,333974,30961
2409,1,00:00:25.337,14:35:17,334013,30963
2410,2,00:00:19.553,15:38:30,334038,30963
2411,3,00:00:26.198,15:59:31,334053,30963
2412,1,00:00:35.1,14:04:55,334070,30965
2413,2,00:00:25.676,14:37:13,334093,30965
2414,3,00:00:25.862,14:55:21,334104,30965
2415,1,00:00:24.672,14:42:57,334178,30968
2416,1,00:00:24.565,14:44:55,334254,30972
2417,2,00:00:39.98,15:58:00,334286,30972
2418,1,00:00:25.225,14:33:49,334311,30975
2419,1,00:00:25.098,14:34:05,334374,30978
2420,2,00:00:25.215,14:54:16,334387,30978
2421,1,00:00:40.507,14:04:48,334411,30980
2422,2,00:00:26.146,14:45:08,334440,30980
2423,1,00:00:25.331,14:39:26,334482,30983
2424,1,00:00:20.835,14:24:20,334508,30987
2425,2,00:00:20.898,15:07:50,334541,30987
2426,1,00:00:20.512,14:24:36,334581,30991
2427,2,00:00:20.636,15:05:39,334612,30991
2428,1,00:00:20.879,14:28:27,334657,30995
2429,2,00:00:20.656,15:06:50,334686,30995
2430,1,00:00:20.716,14:20:32,334724,30999
2431,2,00:00:22.709,15:04:23,334757,30999
2432,1,00:00:21.125,14:21:51,334798,31003
2433,2,00:00:20.832,14:44:51,334815,31003
2434,3,00:00:21.459,15:19:14,334841,31003
2435,1,00:00:21.9,14:20:45,334870,31007
2436,2,00:00:20.739,15:19:32,334914,31007
2437,1,00:00:21.066,15:18:16,334985,31011
2438,1,00:00:20.473,14:26:26,335016,31013
2439,2,00:00:20.372,14:58:51,335040,31013
2440,1,00:00:25.182,14:33:09,335092,31016
2441,1,00:00:22.789,14:15:30,335151,31020
2442,2,00:00:21,14:53:24,335179,31020
2443,3,00:00:14.489,15:25:13,335203,31020
2444,1,00:00:20.427,14:21:03,335227,31024
2445,2,00:00:20.805,15:01:30,335257,31024
2446,1,00:00:20.212,14:40:12,335312,31027
2447,1,00:00:20.859,15:00:07,335398,31030
2448,2,00:00:21.574,15:14:53,335409,31030
2449,1,00:00:22.242,14:22:18,335440,31032
2450,2,00:00:24.418,14:57:42,335466,31032
2451,1,00:00:21.223,14:19:39,335510,31036
2452,2,00:00:21.315,14:56:29,335537,31036
2453,1,00:00:24.557,14:19:42,335581,31040
2454,2,00:00:14.446,14:26:50,335586,31040
2455,3,00:00:21.637,15:10:14,335618,31040
2456,1,00:00:21.378,14:59:38,335680,31043
2457,1,00:00:22.184,14:18:33,335719,31045
2458,2,00:00:22.033,14:53:10,335744,31045
2459,1,00:00:21.374,14:55:52,335814,31047
2460,1,00:00:22.017,14:32:08,335865,31049
2461,2,00:00:21.524,15:28:44,335907,31049
2462,1,00:00:21.623,14:19:40,335921,31052
2463,2,00:00:21.014,14:55:03,335947,31052
2464,1,00:00:22.323,14:14:22,335964,31055
2465,2,00:00:22.039,14:48:17,335988,31055
2466,3,00:00:29.056,14:56:58,335994,31055
2467,4,00:00:24.51,15:00:06,335996,31055
2468,1,00:00:24.99,13:23:20,336012,31057
2469,2,00:00:24.893,14:04:28,336034,31057
2470,3,00:00:25.436,14:17:48,336042,31057
2471,1,00:00:31.448,13:20:19,336065,31061
2472,2,00:00:24.781,13:59:51,336086,31061
2473,3,00:00:24.473,14:18:03,336097,31061
2474,1,00:00:24.572,13:20:16,336120,31065
2475,2,00:00:24.789,13:58:10,336140,31065
2476,3,00:00:25.018,14:16:06,336151,31065
2477,1,00:00:29.026,13:17:20,336173,31069
2478,2,00:00:24.635,14:08:08,336201,31069
2479,1,00:00:24.992,13:21:52,336231,31073
2480,2,00:00:24.428,13:56:33,336249,31073
2481,1,00:00:35.21,13:21:18,336285,31077
2482,2,00:00:24.68,13:32:21,336291,31077
2483,3,00:00:24.4,14:08:18,336311,31077
2484,4,00:00:24.872,14:18:38,336317,31077
2485,1,00:00:24.807,13:23:29,336341,31080
2486,2,00:00:25.158,14:03:04,336362,31080
2487,1,00:00:29.446,13:21:54,336395,31084
2488,2,00:00:26.229,14:01:28,336416,31084
2489,1,00:00:25.004,13:18:47,336448,31088
2490,2,00:00:25.099,14:03:14,336472,31088
